site_id,date,discharge,stage,source
08066500,2018-01-01,4046.6666666666665,13.3,USGS_NWIS_DV
08066500,2018-01-02,2700.0,12.53,USGS_NWIS_DV
08066500,2018-01-03,1633.3333333333333,11.38,USGS_NWIS_DV
08066500,2018-01-04,1093.3333333333333,10.98,USGS_NWIS_DV
08066500,2018-01-05,1031.6666666666667,10.93,USGS_NWIS_DV
08066500,2018-01-06,1025.0,10.92,USGS_NWIS_DV
08066500,2018-01-07,998.3333333333334,10.89,USGS_NWIS_DV
08066500,2018-01-08,1034.6666666666667,10.92,USGS_NWIS_DV
08066500,2018-01-09,1113.3333333333333,11.0,USGS_NWIS_DV
08066500,2018-01-10,1110.0,10.99,USGS_NWIS_DV
08066500,2018-01-11,1123.3333333333333,11.0,USGS_NWIS_DV
08066500,2018-01-12,1510.0,11.41,USGS_NWIS_DV
08066500,2018-01-13,1603.3333333333333,11.48,USGS_NWIS_DV
08066500,2018-01-14,1306.6666666666667,11.19,USGS_NWIS_DV
08066500,2018-01-15,1183.3333333333333,11.08,USGS_NWIS_DV
08066500,2018-01-16,1140.0,11.0,USGS_NWIS_DV
08066500,2018-01-17,1646.6666666666667,11.6,USGS_NWIS_DV
08066500,2018-01-18,1946.6666666666667,11.82,USGS_NWIS_DV
08066500,2018-01-19,1893.3333333333333,11.78,USGS_NWIS_DV
08066500,2018-01-20,1913.3333333333333,11.78,USGS_NWIS_DV
08066500,2018-01-21,1900.0,11.74,USGS_NWIS_DV
08066500,2018-01-22,2120.0,11.98,USGS_NWIS_DV
08066500,2018-01-23,2156.6666666666665,12.0,USGS_NWIS_DV
08066500,2018-01-24,2073.3333333333335,11.92,USGS_NWIS_DV
08066500,2018-01-25,1996.6666666666667,11.86,USGS_NWIS_DV
08066500,2018-01-26,1930.0,11.8,USGS_NWIS_DV
08066500,2018-01-27,2183.3333333333335,11.97,USGS_NWIS_DV
08066500,2018-01-28,3716.6666666666665,13.31,USGS_NWIS_DV
08066500,2018-01-29,4610.0,13.87,USGS_NWIS_DV
08066500,2018-01-30,4276.666666666667,13.63,USGS_NWIS_DV
08066500,2018-01-31,4050.0,13.47,USGS_NWIS_DV
08066500,2018-02-01,3913.3333333333335,13.4,USGS_NWIS_DV
08066500,2018-02-02,3703.3333333333335,13.27,USGS_NWIS_DV
08066500,2018-02-03,2453.3333333333335,12.07,USGS_NWIS_DV
08066500,2018-02-04,1443.3333333333333,11.32,USGS_NWIS_DV
08066500,2018-02-05,1340.0,11.24,USGS_NWIS_DV
08066500,2018-02-06,1320.0,11.23,USGS_NWIS_DV
08066500,2018-02-07,1400.0,11.27,USGS_NWIS_DV
08066500,2018-02-08,1923.3333333333333,11.82,USGS_NWIS_DV
08066500,2018-02-09,2100.0,11.95,USGS_NWIS_DV
08066500,2018-02-10,3140.0,12.5,USGS_NWIS_DV
08066500,2018-02-11,6360.0,15.25,USGS_NWIS_DV
08066500,2018-02-12,7613.333333333333,15.94,USGS_NWIS_DV
08066500,2018-02-13,6380.0,14.98,USGS_NWIS_DV
08066500,2018-02-14,5506.666666666667,14.54,USGS_NWIS_DV
08066500,2018-02-15,5200.0,14.3,USGS_NWIS_DV
08066500,2018-02-16,4540.0,14.02,USGS_NWIS_DV
08066500,2018-02-17,2716.6666666666665,12.3,USGS_NWIS_DV
08066500,2018-02-18,1853.3333333333333,11.7,USGS_NWIS_DV
08066500,2018-02-19,1713.3333333333333,11.59,USGS_NWIS_DV
08066500,2018-02-20,1666.6666666666667,11.54,USGS_NWIS_DV
08066500,2018-02-21,3783.3333333333335,12.26,USGS_NWIS_DV
08066500,2018-02-22,17253.333333333332,21.92,USGS_NWIS_DV
08066500,2018-02-23,24066.666666666668,24.13,USGS_NWIS_DV
08066500,2018-02-24,21866.666666666668,23.28,USGS_NWIS_DV
08066500,2018-02-25,24600.0,23.47,USGS_NWIS_DV
08066500,2018-02-26,38866.666666666664,30.02,USGS_NWIS_DV
08066500,2018-02-27,42333.333333333336,30.58,USGS_NWIS_DV
08066500,2018-02-28,36333.333333333336,28.6,USGS_NWIS_DV
08066500,2018-03-01,32833.333333333336,27.47,USGS_NWIS_DV
08066500,2018-03-02,31533.333333333332,27.02,USGS_NWIS_DV
08066500,2018-03-03,30733.333333333332,26.74,USGS_NWIS_DV
08066500,2018-03-04,30333.333333333332,26.57,USGS_NWIS_DV
08066500,2018-03-05,30100.0,26.49,USGS_NWIS_DV
08066500,2018-03-06,29933.333333333332,26.45,USGS_NWIS_DV
08066500,2018-03-07,29900.0,26.43,USGS_NWIS_DV
08066500,2018-03-08,29866.666666666668,26.41,USGS_NWIS_DV
08066500,2018-03-09,29766.666666666668,26.37,USGS_NWIS_DV
08066500,2018-03-10,29666.666666666668,26.33,USGS_NWIS_DV
08066500,2018-03-11,29633.333333333332,26.32,USGS_NWIS_DV
08066500,2018-03-12,29600.0,26.32,USGS_NWIS_DV
08066500,2018-03-13,29533.333333333332,26.29,USGS_NWIS_DV
08066500,2018-03-14,28966.666666666668,26.12,USGS_NWIS_DV
08066500,2018-03-15,27500.0,25.54,USGS_NWIS_DV
08066500,2018-03-16,23966.666666666668,24.15,USGS_NWIS_DV
08066500,2018-03-17,18766.666666666668,21.83,USGS_NWIS_DV
08066500,2018-03-18,14400.0,19.71,USGS_NWIS_DV
08066500,2018-03-19,11600.0,18.12,USGS_NWIS_DV
08066500,2018-03-20,11000.0,17.89,USGS_NWIS_DV
08066500,2018-03-21,10966.666666666666,17.87,USGS_NWIS_DV
08066500,2018-03-22,10966.666666666666,17.85,USGS_NWIS_DV
08066500,2018-03-23,11300.0,18.03,USGS_NWIS_DV
08066500,2018-03-24,11500.0,18.11,USGS_NWIS_DV
08066500,2018-03-25,12266.666666666666,18.52,USGS_NWIS_DV
08066500,2018-03-26,13100.0,19.09,USGS_NWIS_DV
08066500,2018-03-27,13200.0,19.07,USGS_NWIS_DV
08066500,2018-03-28,16366.666666666666,19.52,USGS_NWIS_DV
08066500,2018-03-29,47966.666666666664,32.05,USGS_NWIS_DV
08066500,2018-03-30,75900.0,37.87,USGS_NWIS_DV
08066500,2018-03-31,77366.66666666667,37.93,USGS_NWIS_DV
08066500,2018-04-01,68733.33333333333,35.83,USGS_NWIS_DV
08066500,2018-04-02,55433.333333333336,33.08,USGS_NWIS_DV
08066500,2018-04-03,39600.0,28.4,USGS_NWIS_DV
08066500,2018-04-04,33066.666666666664,26.67,USGS_NWIS_DV
08066500,2018-04-05,27833.333333333332,24.92,USGS_NWIS_DV
08066500,2018-04-06,20666.666666666668,22.12,USGS_NWIS_DV
08066500,2018-04-07,15466.666666666666,19.49,USGS_NWIS_DV
08066500,2018-04-08,13366.666666666666,18.78,USGS_NWIS_DV
08066500,2018-04-09,11046.666666666666,17.49,USGS_NWIS_DV
08066500,2018-04-10,9120.0,16.6,USGS_NWIS_DV
08066500,2018-04-11,8980.0,16.54,USGS_NWIS_DV
08066500,2018-04-12,8170.0,16.09,USGS_NWIS_DV
08066500,2018-04-13,8223.333333333334,16.1,USGS_NWIS_DV
08066500,2018-04-14,8943.333333333334,16.49,USGS_NWIS_DV
08066500,2018-04-15,9563.333333333334,16.85,USGS_NWIS_DV
08066500,2018-04-16,8493.333333333334,16.32,USGS_NWIS_DV
08066500,2018-04-17,6636.666666666667,15.15,USGS_NWIS_DV
08066500,2018-04-18,5060.0,14.01,USGS_NWIS_DV
08066500,2018-04-19,4386.666666666667,13.63,USGS_NWIS_DV
08066500,2018-04-20,4280.0,13.59,USGS_NWIS_DV
08066500,2018-04-21,4306.666666666667,13.57,USGS_NWIS_DV
08066500,2018-04-22,4116.666666666667,13.42,USGS_NWIS_DV
08066500,2018-04-23,3140.0,12.71,USGS_NWIS_DV
08066500,2018-04-24,2563.3333333333335,12.34,USGS_NWIS_DV
08066500,2018-04-25,2586.6666666666665,12.32,USGS_NWIS_DV
08066500,2018-04-26,2276.6666666666665,12.07,USGS_NWIS_DV
08066500,2018-04-27,1813.3333333333333,11.62,USGS_NWIS_DV
08066500,2018-04-28,1443.3333333333333,11.33,USGS_NWIS_DV
08066500,2018-04-29,1650.0,11.5,USGS_NWIS_DV
08066500,2018-04-30,1716.6666666666667,11.58,USGS_NWIS_DV
08066500,2018-05-01,1630.0,11.49,USGS_NWIS_DV
08066500,2018-05-02,1656.6666666666667,11.51,USGS_NWIS_DV
08066500,2018-05-03,1646.6666666666667,11.5,USGS_NWIS_DV
08066500,2018-05-04,1686.6666666666667,11.54,USGS_NWIS_DV
08066500,2018-05-05,1786.6666666666667,11.64,USGS_NWIS_DV
08066500,2018-05-06,1773.3333333333333,11.62,USGS_NWIS_DV
08066500,2018-05-07,1733.3333333333333,11.58,USGS_NWIS_DV
08066500,2018-05-08,2276.6666666666665,11.75,USGS_NWIS_DV
08066500,2018-05-09,4860.0,13.89,USGS_NWIS_DV
08066500,2018-05-10,7143.333333333333,15.52,USGS_NWIS_DV
08066500,2018-05-11,7620.0,15.73,USGS_NWIS_DV
08066500,2018-05-12,7646.666666666667,15.76,USGS_NWIS_DV
08066500,2018-05-13,7643.333333333333,15.76,USGS_NWIS_DV
08066500,2018-05-14,7656.666666666667,15.77,USGS_NWIS_DV
08066500,2018-05-15,7316.666666666667,15.69,USGS_NWIS_DV
08066500,2018-05-16,4820.0,13.86,USGS_NWIS_DV
08066500,2018-05-17,2316.6666666666665,11.94,USGS_NWIS_DV
08066500,2018-05-18,1660.0,11.51,USGS_NWIS_DV
08066500,2018-05-19,1613.3333333333333,11.47,USGS_NWIS_DV
08066500,2018-05-20,1610.0,11.48,USGS_NWIS_DV
08066500,2018-05-21,1566.6666666666667,11.43,USGS_NWIS_DV
08066500,2018-05-22,1463.3333333333333,11.36,USGS_NWIS_DV
08066500,2018-05-23,1426.6666666666667,11.33,USGS_NWIS_DV
08066500,2018-05-24,1433.3333333333333,11.32,USGS_NWIS_DV
08066500,2018-05-25,1416.6666666666667,11.3,USGS_NWIS_DV
08066500,2018-05-26,1400.0,11.29,USGS_NWIS_DV
08066500,2018-05-27,1410.0,11.29,USGS_NWIS_DV
08066500,2018-05-28,1416.6666666666667,11.29,USGS_NWIS_DV
08066500,2018-05-29,1303.3333333333333,11.17,USGS_NWIS_DV
08066500,2018-05-30,1150.0,11.01,USGS_NWIS_DV
08066500,2018-05-31,1126.6666666666667,10.99,USGS_NWIS_DV
08066500,2018-06-01,1113.3333333333333,10.98,USGS_NWIS_DV
08066500,2018-06-02,1110.0,10.98,USGS_NWIS_DV
08066500,2018-06-03,1133.3333333333333,11.0,USGS_NWIS_DV
08066500,2018-06-04,1626.6666666666667,11.56,USGS_NWIS_DV
08066500,2018-06-05,1430.0,11.25,USGS_NWIS_DV
08066500,2018-06-06,1203.3333333333333,11.08,USGS_NWIS_DV
08066500,2018-06-07,1153.3333333333333,11.03,USGS_NWIS_DV
08066500,2018-06-08,1113.3333333333333,10.98,USGS_NWIS_DV
08066500,2018-06-09,1085.6666666666667,10.97,USGS_NWIS_DV
08066500,2018-06-10,1080.0,10.94,USGS_NWIS_DV
08066500,2018-06-11,1070.0,10.92,USGS_NWIS_DV
08066500,2018-06-12,1063.0,10.92,USGS_NWIS_DV
08066500,2018-06-13,1066.6666666666667,10.93,USGS_NWIS_DV
08066500,2018-06-14,1073.3333333333333,10.94,USGS_NWIS_DV
08066500,2018-06-15,1070.0,10.94,USGS_NWIS_DV
08066500,2018-06-16,1073.3333333333333,10.93,USGS_NWIS_DV
08066500,2018-06-17,1080.0,10.94,USGS_NWIS_DV
08066500,2018-06-18,1090.0,10.95,USGS_NWIS_DV
08066500,2018-06-19,1103.3333333333333,10.96,USGS_NWIS_DV
08066500,2018-06-20,1173.3333333333333,11.01,USGS_NWIS_DV
08066500,2018-06-21,1300.0,11.18,USGS_NWIS_DV
08066500,2018-06-22,1246.6666666666667,11.12,USGS_NWIS_DV
08066500,2018-06-23,1160.0,11.03,USGS_NWIS_DV
08066500,2018-06-24,1116.6666666666667,10.97,USGS_NWIS_DV
08066500,2018-06-25,1106.6666666666667,10.97,USGS_NWIS_DV
08066500,2018-06-26,1086.6666666666667,10.95,USGS_NWIS_DV
08066500,2018-06-27,1083.3333333333333,10.95,USGS_NWIS_DV
08066500,2018-06-28,1058.6666666666667,10.92,USGS_NWIS_DV
08066500,2018-06-29,1055.0,10.92,USGS_NWIS_DV
08066500,2018-06-30,1049.3333333333333,10.91,USGS_NWIS_DV
08066500,2018-07-01,1046.3333333333333,10.91,USGS_NWIS_DV
08066500,2018-07-02,1043.0,10.91,USGS_NWIS_DV
08066500,2018-07-03,1240.0,11.09,USGS_NWIS_DV
08066500,2018-07-04,1470.0,11.32,USGS_NWIS_DV
08066500,2018-07-05,1510.0,11.38,USGS_NWIS_DV
08066500,2018-07-06,1646.6666666666667,11.5,USGS_NWIS_DV
08066500,2018-07-07,1553.3333333333333,11.44,USGS_NWIS_DV
08066500,2018-07-08,1630.0,11.49,USGS_NWIS_DV
08066500,2018-07-09,1680.0,11.49,USGS_NWIS_DV
08066500,2018-07-10,1870.0,11.7,USGS_NWIS_DV
08066500,2018-07-11,1546.6666666666667,11.39,USGS_NWIS_DV
08066500,2018-07-12,1390.0,11.26,USGS_NWIS_DV
08066500,2018-07-13,1343.3333333333333,11.21,USGS_NWIS_DV
08066500,2018-07-14,1081.6666666666667,10.93,USGS_NWIS_DV
08066500,2018-07-15,1063.3333333333333,10.93,USGS_NWIS_DV
08066500,2018-07-16,1126.6666666666667,10.97,USGS_NWIS_DV
08066500,2018-07-17,1193.3333333333333,11.07,USGS_NWIS_DV
08066500,2018-07-18,1176.6666666666667,11.05,USGS_NWIS_DV
08066500,2018-07-19,1180.0,11.06,USGS_NWIS_DV
08066500,2018-07-20,1166.6666666666667,11.04,USGS_NWIS_DV
08066500,2018-07-21,1163.3333333333333,11.04,USGS_NWIS_DV
08066500,2018-07-22,1153.3333333333333,11.04,USGS_NWIS_DV
08066500,2018-07-23,1146.6666666666667,11.03,USGS_NWIS_DV
08066500,2018-07-24,1140.0,11.01,USGS_NWIS_DV
08066500,2018-07-25,1150.0,11.02,USGS_NWIS_DV
08066500,2018-07-26,1143.3333333333333,11.02,USGS_NWIS_DV
08066500,2018-07-27,1150.0,11.02,USGS_NWIS_DV
08066500,2018-07-28,1133.3333333333333,11.01,USGS_NWIS_DV
08066500,2018-07-29,1136.6666666666667,11.01,USGS_NWIS_DV
08066500,2018-07-30,1143.3333333333333,11.02,USGS_NWIS_DV
08066500,2018-07-31,1546.6666666666667,11.26,USGS_NWIS_DV
08066500,2018-08-01,2190.0,11.99,USGS_NWIS_DV
08066500,2018-08-02,1826.6666666666667,11.64,USGS_NWIS_DV
08066500,2018-08-03,1446.6666666666667,11.3,USGS_NWIS_DV
